product_id,address,price,area,bedrooms_num,bathrooms_num
41232033,"Bình Thạnh, Hồ Chí Minh",8 triệu/tháng,30 m²,1,1
39306746,"Hà Đông, Hà Nội","4,5 triệu/tháng",28 m²,0,0
42135739,"Tân Bình, Hồ Chí Minh","5,5 triệu/tháng",40 m²,0,0
38984173,"Hà Đông, Hà Nội",7 triệu/tháng,60 m²,2,1
38984197,"Hà Đông, Hà Nội",5 triệu/tháng,36 m²,1,1
42096598,"Hà Đông, Hà Nội",25 triệu/tháng,"67,5 m²",6,8
42115200,"Nhà Bè, Hồ Chí Minh","11,5 triệu/tháng",80 m²,2,2
42135734,"Đống Đa, Hà Nội","3,5 triệu/tháng",25 m²,1,1
41838854,"Tây Hồ, Hà Nội",8 triệu/tháng,55 m²,2,1
41707253,"Quận 2, Hồ Chí Minh",28 triệu/tháng,100 m²,4,5
41617917,"Quận 3, Hồ Chí Minh","10,5 triệu/tháng",60 m²,1,1
41451590,"Quận 2, Hồ Chí Minh",93 triệu/tháng,210 m²,3,4
41818061,"Thủ Đức, Hồ Chí Minh","1,9 triệu/tháng",18 m²,0,0
41819788,"Quận 3, Hồ Chí Minh",5 triệu/tháng,35 m²,1,1
42135713,"Cái Răng, Cần Thơ",10 triệu/tháng,80 m²,3,3
42024279,"Quận 3, Hồ Chí Minh",8 triệu/tháng,50 m²,1,0
40311184,"Quận 3, Hồ Chí Minh","13,5 triệu/tháng",60 m²,2,1
41653143,"Quận 3, Hồ Chí Minh","8,5 triệu/tháng",40 m²,1,1
41978332,"Quận 1, Hồ Chí Minh","9,5 triệu/tháng",35 m²,1,1
41045529,"Quận 2, Hồ Chí Minh","8,5 triệu/tháng",45 m²,1,1
41959205,"Đống Đa, Hà Nội","4,8 triệu/tháng",28 m²,1,1
39744618,"Quận 10, Hồ Chí Minh","5,5 triệu/tháng",40 m²,1,1
40972132,"Bình Thạnh, Hồ Chí Minh",7 triệu/tháng,35 m²,1,0
41063582,"Bình Thạnh, Hồ Chí Minh",7 triệu/tháng,40 m²,0,0
41909314,"Bình Thạnh, Hồ Chí Minh","6,7 triệu/tháng",40 m²,1,1
41526118,"Bình Thạnh, Hồ Chí Minh","8,3 triệu/tháng",65 m²,2,0
40815095,"Bình Thạnh, Hồ Chí Minh",12 triệu/tháng,80 m²,2,0
41525658,"Bình Thạnh, Hồ Chí Minh","3,9 triệu/tháng",30 m²,0,0
41703383,"Bình Thạnh, Hồ Chí Minh","7,3 triệu/tháng",35 m²,1,1
41525657,"Bình Thạnh, Hồ Chí Minh","3,9 triệu/tháng",30 m²,0,0
41783976,"Bình Thạnh, Hồ Chí Minh","4,9 triệu/tháng",35 m²,0,0
41184612,"Quận 2, Hồ Chí Minh","8,5 triệu/tháng",35 m²,1,1
40971499,"Bình Thạnh, Hồ Chí Minh","5,4 triệu/tháng",35 m²,0,0
42093581,"Tân Bình, Hồ Chí Minh","4,5 triệu/tháng",40 m²,1,1
40078925,"Quận 3, Hồ Chí Minh","6,3 triệu/tháng",40 m²,1,1
42135719,"Nam Từ Liêm, Hà Nội",17 triệu/tháng,78 m²,2,2
42135676,"Thủ Đức, Hồ Chí Minh","7,7 triệu/tháng",30 m²,1,1
39395779,"Bình Chánh, Hồ Chí Minh","8,2 triệu/tháng",85 m²,3,2
41197955,"Bình Chánh, Hồ Chí Minh","5,8 triệu/tháng",60 m²,2,2
42122799,"Bình Chánh, Hồ Chí Minh",6 triệu/tháng,60 m²,2,2
40313614,"Phú Nhuận, Hồ Chí Minh",20 triệu/tháng,100 m²,3,2
36962694,"Tây Hồ, Hà Nội",37 triệu/tháng,80 m²,0,0
41930846,"Tây Hồ, Hà Nội",35 triệu/tháng,65 m²,0,0
41826711,"Quận 12, Hồ Chí Minh",6 triệu/tháng,60 m²,2,2
40630499,"Gò Vấp, Hồ Chí Minh",42 triệu/tháng,60 m²,0,4
42135707,"Long Biên, Hà Nội",14 triệu/tháng,108 m²,3,2
42121008,"Hoài Đức, Hà Nội",6 triệu/tháng,70 m²,0,1
42135663,"Thanh Xuân, Hà Nội",Giá thỏa thuận,115 m²,3,2
42135662,"Gia Lâm, Hà Nội",8 triệu/tháng,75 m²,2,2
38822483,"Thanh Xuân, Hà Nội",115 triệu/tháng,85 m²,0,0
41373801,"Thanh Xuân, Hà Nội",130 triệu/tháng,150 m²,0,0
42122856,"Quận 1, Hồ Chí Minh",46 triệu/tháng,"73,87 m²",2,2
41339605,"Gia Lâm, Hà Nội",16 triệu/tháng,74 m²,3,2
37966108,"Quận 7, Hồ Chí Minh","11,5 triệu/tháng",70 m²,2,2
37372049,"Bình Chánh, Hồ Chí Minh","16,5 triệu/tháng",83 m²,3,2
42135638,"Quận 3, Hồ Chí Minh",145 triệu/tháng,300 m²,0,0
42135634,"Hà Đông, Hà Nội",10 triệu/tháng,101 m²,3,2
41840556,"Hoàng Mai, Hà Nội",Giá thỏa thuận,100 m²,6,6
42118869,"Quận 2, Hồ Chí Minh",16 triệu/tháng,50 m²,1,1
42122854,"Bình Thạnh, Hồ Chí Minh",35 triệu/tháng,120 m²,3,2
40184572,"Tân Bình, Hồ Chí Minh",9 triệu/tháng,36 m²,1,1
40291756,"Tân Bình, Hồ Chí Minh","15,5 triệu/tháng",75 m²,2,2
42135666,"Quận 2, Hồ Chí Minh",35 triệu/tháng,76 m²,2,2
37817960,"Quận 9, Hồ Chí Minh",5 triệu/tháng,47 m²,1,2
42135623,"Tân Bình, Hồ Chí Minh",8 triệu/tháng,30 m²,1,1
39099886,"Quận 9, Hồ Chí Minh","5,5 triệu/tháng",47 m²,1,1
42135621,"Hà Đông, Hà Nội",12 triệu/tháng,101 m²,3,2
41836554,"Bình Thạnh, Hồ Chí Minh",58 triệu/tháng,"153,6 m²",4,3
40571827,"Bình Thạnh, Hồ Chí Minh",23 triệu/tháng,78 m²,2,2
41798925,"Cầu Giấy, Hà Nội",9 triệu/tháng,45 m²,1,1
42135651,"Gia Lâm, Hà Nội",8 triệu/tháng,60 m²,2,1
42135610,"Thanh Xuân, Hà Nội",50 triệu/tháng,80 m²,4,6
37006699,"Quận 2, Hồ Chí Minh","11,5 triệu/tháng",80 m²,2,2
42120949,"Hai Bà Trưng, Hà Nội",150 triệu/tháng,160 m²,0,5
42006038,"Đà Lạt, Lâm Đồng",10 triệu/tháng,510 m²,0,0
42096530,"Phú Nhuận, Hồ Chí Minh","6,6 triệu/tháng",33 m²,1,1
42122412,"Phú Nhuận, Hồ Chí Minh","7,3 triệu/tháng",35 m²,1,1
41566550,"Phú Nhuận, Hồ Chí Minh","8,2 triệu/tháng",35 m²,1,1
41566481,"Bình Thạnh, Hồ Chí Minh","5,9 triệu/tháng",40 m²,1,1
42122440,"Bình Thạnh, Hồ Chí Minh","8,8 triệu/tháng",50 m²,1,1
42103391,"Bình Thạnh, Hồ Chí Minh","6,4 triệu/tháng",33 m²,1,1
40037657,"Phú Nhuận, Hồ Chí Minh",130 triệu/tháng,600 m²,0,0
41017026,"Bình Chánh, Hồ Chí Minh",12 triệu/tháng,78 m²,2,2
38286850,"Quận 1, Hồ Chí Minh",70 triệu/tháng,160 m²,0,0
41421035,"Quận 1, Hồ Chí Minh",70 triệu/tháng,100 m²,0,0
41790890,"Quận 3, Hồ Chí Minh",200 triệu/tháng,480 m²,0,0
40667621,"Bình Thạnh, Hồ Chí Minh",85 triệu/tháng,350 m²,0,0
40819461,"Phú Nhuận, Hồ Chí Minh",15 triệu/tháng,75 m²,1,1
40863391,"Nhà Bè, Hồ Chí Minh",5 triệu/tháng,30 m²,0,0
39520878,"Quận 1, Hồ Chí Minh",90 triệu/tháng,100 m²,0,0
42099144,"Bình Chánh, Hồ Chí Minh","8,5 triệu/tháng",75 m²,2,2
42135627,"Gia Lâm, Hà Nội",13 triệu/tháng,100 m²,3,2
41273679,"Bình Tân, Hồ Chí Minh","6,5 triệu/tháng",30 m²,1,1
40942128,"Bình Chánh, Hồ Chí Minh",9 triệu/tháng,35 m²,1,1
42120399,"Bình Chánh, Hồ Chí Minh","7,5 triệu/tháng",60 m²,2,2
41083036,"Bình Chánh, Hồ Chí Minh","10,5 triệu/tháng",72 m²,2,2
40315051,"Quận 10, Hồ Chí Minh","6,7 triệu/tháng",30 m²,1,1
41738719,"Quận 1, Hồ Chí Minh",9 triệu/tháng,40 m²,1,1
42121278,"Quận 9, Hồ Chí Minh",8 triệu/tháng,65 m²,2,2
42114579,"Quận 1, Hồ Chí Minh","10,5 triệu/tháng",50 m²,1,1
41038224,"Phú Nhuận, Hồ Chí Minh",8 triệu/tháng,35 m²,1,1
42121128,"Quận 1, Hồ Chí Minh","10,5 triệu/tháng",50 m²,1,1
42135582,"Lê Chân, Hải Phòng",40 triệu/tháng,90 m²,6,6
42093842,"Tây Hồ, Hà Nội",35 triệu/tháng,120 m²,2,2
40648920,"Bình Thạnh, Hồ Chí Minh",8 triệu/tháng,30 m²,1,1
41938223,"Thủ Đức, Hồ Chí Minh",9 triệu/tháng,60 m²,1,1
41983392,"Bình Thạnh, Hồ Chí Minh","9,9 triệu/tháng",65 m²,2,1
41954268,"Quận 1, Hồ Chí Minh",42 triệu/tháng,"71,82 m²",2,2
38144071,"Bình Thạnh, Hồ Chí Minh","6,2 triệu/tháng",30 m²,1,1
39236363,"Tân Bình, Hồ Chí Minh","4,5 triệu/tháng",25 m²,1,1
38633868,"Phú Nhuận, Hồ Chí Minh",7 triệu/tháng,35 m²,0,0
41418810,"Thủ Đức, Hồ Chí Minh",Giá thỏa thuận,"103,5 m²",0,0
41093862,"Quận 10, Hồ Chí Minh","7,5 triệu/tháng",40 m²,1,1
42135556,"Quận 4, Hồ Chí Minh","5,5 triệu/tháng",45 m²,0,0
40277359,"Phú Nhuận, Hồ Chí Minh","6,5 triệu/tháng",35 m²,1,1
41757278,"Hoàn Kiếm, Hà Nội",16 triệu/tháng,80 m²,2,2
42113438,"Ba Đình, Hà Nội","8,5 triệu/tháng",40 m²,1,1
42066858,"Quận 12, Hồ Chí Minh","8,5 triệu/tháng",57 m²,2,1
42120884,"Quận 2, Hồ Chí Minh",48 triệu/tháng,96 m²,3,2
41962818,"Bình Thạnh, Hồ Chí Minh",5 triệu/tháng,30 m²,0,0
42131268,"Bình Thạnh, Hồ Chí Minh","5,5 triệu/tháng",30 m²,0,0
42135539,"Quận 8, Hồ Chí Minh",6 triệu/tháng,50 m²,0,0
42094164,"Tân Bình, Hồ Chí Minh","4,5 triệu/tháng",25 m²,1,1
37349046,"Quận 2, Hồ Chí Minh",40 triệu/tháng,102 m²,4,3
42124870,"Thủ Đức, Hồ Chí Minh",70 nghìn/m²,5.000 m²,0,0
42069972,"Bình Thạnh, Hồ Chí Minh",36 triệu/tháng,115 m²,3,2
41077139,"Đống Đa, Hà Nội",160 nghìn/m²,100 m²,0,0
39239446,"Bình Thạnh, Hồ Chí Minh","5,5 triệu/tháng",35 m²,1,1
42120858,"Tây Hồ, Hà Nội",10 triệu/tháng,85 m²,1,1
39306771,"Ba Đình, Hà Nội",18 triệu/tháng,94 m²,2,0
39330395,"Bình Thạnh, Hồ Chí Minh","4,8 triệu/tháng",25 m²,0,0
39235449,"Đống Đa, Hà Nội",20 triệu/tháng,90 m²,2,2
39205964,"Bình Thạnh, Hồ Chí Minh",6 triệu/tháng,30 m²,0,0
39227216,"Đống Đa, Hà Nội",18 triệu/tháng,115 m²,3,2
39235544,"Đống Đa, Hà Nội",16 triệu/tháng,75 m²,2,2
39123883,"Bình Thạnh, Hồ Chí Minh","5,5 triệu/tháng",28 m²,1,1
41079107,"Đống Đa, Hà Nội",16 triệu/tháng,80 m²,2,1
41008953,"Thanh Xuân, Hà Nội",140 nghìn/m²,150 m²,0,0
41443895,"Bình Thạnh, Hồ Chí Minh","3,7 triệu/tháng",28 m²,1,1
39500294,"Bình Thạnh, Hồ Chí Minh",4 triệu/tháng,35 m²,1,1
42121049,"Quận 2, Hồ Chí Minh",12 triệu/tháng,35 m²,1,1
40805558,"Bình Thạnh, Hồ Chí Minh",7 triệu/tháng,35 m²,1,1
40984067,"Hai Bà Trưng, Hà Nội",150 nghìn/m²,100 m²,0,0
40951617,"Nam Từ Liêm, Hà Nội",100 nghìn/m²,100 m²,0,0
42116119,"Thủ Dầu Một, Bình Dương","6,5 triệu/tháng",50 m²,1,1
42125510,"Thủ Dầu Một, Bình Dương",13 triệu/tháng,70 m²,2,2
41820707,"Quận 4, Hồ Chí Minh",50 triệu/tháng,176 m²,3,2
40893108,"Đống Đa, Hà Nội",130 nghìn/m²,80 m²,0,0
40893031,"Đống Đa, Hà Nội",150 nghìn/m²,100 m²,0,0
40878010,"Thanh Xuân, Hà Nội",120 nghìn/m²,100 m²,0,0
40892869,"Đống Đa, Hà Nội",250 nghìn/m²,200 m²,0,0
42008418,"Bắc Từ Liêm, Hà Nội",50 triệu/tháng,178 m²,0,0
42101980,"Quận 9, Hồ Chí Minh",18 triệu/tháng,100 m²,3,2
42101997,"Quận 9, Hồ Chí Minh",12 triệu/tháng,100 m²,3,2
41668740,"Quận 4, Hồ Chí Minh","11,5 triệu/tháng",35 m²,1,1
39694572,"Tân Bình, Hồ Chí Minh","4,2 triệu/tháng",30 m²,1,1
28675599,"Nhơn Trạch, Đồng Nai",Giá thỏa thuận,50.000 m²,0,0
40066907,"Tân Bình, Hồ Chí Minh",6 triệu/tháng,35 m²,1,1
40572082,"Bình Thạnh, Hồ Chí Minh",55 triệu/tháng,133 m²,3,2
40630846,"Quận 3, Hồ Chí Minh",220 triệu/tháng,330 m²,0,0
39102394,"Quận 7, Hồ Chí Minh",20 triệu/tháng,91 m²,2,2
40232494,"Tân Bình, Hồ Chí Minh",7 triệu/tháng,60 m²,1,1
41434422,"Tân Bình, Hồ Chí Minh",10 triệu/tháng,70 m²,2,1
42120063,"Quận 4, Hồ Chí Minh",10 triệu/tháng,30 m²,1,1
41476791,"Quận 4, Hồ Chí Minh",13 triệu/tháng,43 m²,1,1
38657312,"Quận 4, Hồ Chí Minh",20 triệu/tháng,88 m²,2,2
42112882,"Quận 4, Hồ Chí Minh",19 triệu/tháng,75 m²,2,2
40110406,"Lê Chân, Hải Phòng",40 triệu/tháng,87 m²,4,4
41527449,"Lê Chân, Hải Phòng",9 triệu/tháng,58 m²,0,0
40370016,"Bình Thạnh, Hồ Chí Minh","18,5 triệu/tháng","54,4 m²",1,1
40571539,"Quận 1, Hồ Chí Minh",23 triệu/tháng,80 m²,2,2
41736668,"Hải An, Hải Phòng",30 triệu/tháng,83 m²,5,5
39294075,"Ngô Quyền, Hải Phòng",8 triệu/tháng,60 m²,1,1
41149447,"Lê Chân, Hải Phòng",30 triệu/tháng,75 m²,4,4
42114938,"Hoài Đức, Hà Nội","2,9 triệu/tháng",20 m²,1,1
42004928,"Lê Chân, Hải Phòng",35 triệu/tháng,75 m²,6,6
42106580,"Tân Bình, Hồ Chí Minh",11 triệu/tháng,40 m²,1,1
39094107,"Quy Nhơn, Bình Định","4,5 triệu/tháng",52 m²,1,1
42135470,"Phú Nhuận, Hồ Chí Minh","7,5 triệu/tháng",35 m²,1,1
42135524,"Nam Từ Liêm, Hà Nội","3,7 triệu/tháng",22 m²,1,1
39090343,"Quy Nhơn, Bình Định",3 triệu/tháng,64 m²,2,2
42135466,"Dĩ An, Bình Dương",6 triệu/tháng,64 m²,2,2
42135461,"Hoàng Mai, Hà Nội","12,5 triệu/tháng",70 m²,2,2
42101844,"Quận 7, Hồ Chí Minh",12 triệu/tháng,65 m²,2,2
42101844,"Quận 7, Hồ Chí Minh",12 triệu/tháng,65 m²,2,2
42089016,"Quận 7, Hồ Chí Minh",9 triệu/tháng,55 m²,2,1
41362239,"Quận 9, Hồ Chí Minh",50 triệu/tháng,280 m²,0,0
42092032,"Nam Từ Liêm, Hà Nội",12 triệu/tháng,90 m²,2,1
30136167,"An Dương, Hải Phòng",22 triệu/tháng,500 m²,0,0
41726723,"Gia Lâm, Hà Nội",5 triệu/tháng,30 m²,1,1
40637218,"Quận 10, Hồ Chí Minh",4 triệu/tháng,20 m²,0,0
38744634,"Nam Từ Liêm, Hà Nội","5,5 triệu/tháng",28 m²,0,0
42116768,"Ba Đình, Hà Nội",28 triệu/tháng,125 m²,2,2
41867649,"Thuận An, Bình Dương",42 triệu/tháng,815 m²,0,0
42108100,"Quận 9, Hồ Chí Minh",10 triệu/tháng,67 m²,2,2
42135429,"Bắc Giang, Bắc Giang",6 triệu/tháng,35 m²,1,1
38757553,"Đống Đa, Hà Nội",22 triệu/tháng,150 m²,3,3
42135427,"Long Biên, Hà Nội",20 triệu/tháng,300 m²,0,1
42085099,"Tây Hồ, Hà Nội",25 triệu/tháng,95 m²,2,2
42130095,"Ba Đình, Hà Nội",16 triệu/tháng,55 m²,1,1
42135425,"Đống Đa, Hà Nội",60 triệu/tháng,450 m²,0,0
36418087,"Lê Chân, Hải Phòng",12 triệu/tháng,250 m²,0,2
40796054,"Quận 10, Hồ Chí Minh",17 triệu/tháng,88 m²,2,2
42135421,"Tân Phú, Hồ Chí Minh",6 triệu/tháng,39 m²,1,1
41202749,"Phú Nhuận, Hồ Chí Minh","4,5 triệu/tháng",25 m²,0,1
40971354,"Thuận An, Bình Dương",6 triệu/tháng,52 m²,1,1
40875055,"Quận 7, Hồ Chí Minh",16 triệu/tháng,116 m²,2,2
40788603,"Quận 7, Hồ Chí Minh",12 triệu/tháng,70 m²,2,2
41039836,"Quận 7, Hồ Chí Minh",14 triệu/tháng,116 m²,2,2
42135463,"Tân Phú, Hồ Chí Minh",17 triệu/tháng,60 m²,4,0
40914089,"Quận 7, Hồ Chí Minh",12 triệu/tháng,70 m²,2,2
31864121,"Bình Thạnh, Hồ Chí Minh","9,5 triệu/tháng",85 m²,2,0
40792275,"Quận 7, Hồ Chí Minh",14 triệu/tháng,116 m²,2,2
41189450,"Quận 7, Hồ Chí Minh",15 triệu/tháng,116 m²,2,2
42037934,"Thanh Xuân, Hà Nội",15 triệu/tháng,75 m²,2,2
42135458,"Phú Nhuận, Hồ Chí Minh","4,5 triệu/tháng",20 m²,1,1
42135383,"Hà Đông, Hà Nội",26 triệu/tháng,310 m²,3,3
42135456,"Bình Thạnh, Hồ Chí Minh","5,9 triệu/tháng",25 m²,1,1
42135454,"Bình Thạnh, Hồ Chí Minh","6,5 triệu/tháng",30 m²,1,1
42135452,"Tân Phú, Hồ Chí Minh",18 triệu/tháng,60 m²,4,5
42033238,"Đống Đa, Hà Nội",8 triệu/tháng,62 m²,2,1
42068785,"Ba Đình, Hà Nội","8,7 triệu/tháng",60 m²,1,1
41748303,"Vũng Tàu, Bà Rịa Vũng Tàu",8 triệu/tháng,83 m²,2,2
40321658,"Vũng Tàu, Bà Rịa Vũng Tàu",6 triệu/tháng,50 m²,1,1
41031597,"Vũng Tàu, Bà Rịa Vũng Tàu",18 triệu/tháng,105 m²,3,5
42135359,"Bình Chánh, Hồ Chí Minh",9 triệu/tháng,42 m²,1,1
41103588,"Quận 6, Hồ Chí Minh","7,5 triệu/tháng",56 m²,2,1
42135357,"Quận 7, Hồ Chí Minh",22 triệu/tháng,124 m²,3,2
41749124,"Quận 6, Hồ Chí Minh",10 triệu/tháng,89 m²,3,2
42135439,"Tân Phú, Hồ Chí Minh",100 triệu/tháng,128 m²,0,0
30893823,"Bình Thạnh, Hồ Chí Minh","4,3 triệu/tháng",20 m²,1,1
42135351,"Quận 8, Hồ Chí Minh",9 triệu/tháng,90 m²,2,1
39213184,"Phú Nhuận, Hồ Chí Minh",60 triệu/tháng,100 m²,4,5
30942141,"Bình Thạnh, Hồ Chí Minh","9,2 triệu/tháng",40 m²,2,1
9757508,"Quận 7, Hồ Chí Minh","2,8 triệu/tháng",18 m²,0,0
41627806,"Hoàng Mai, Hà Nội","4,5 triệu/tháng",30 m²,0,1
42135415,"Quận 2, Hồ Chí Minh",23 triệu/tháng,85 m²,2,2
42024956,"Hồng Bàng, Hải Phòng",Giá thỏa thuận,200 m²,0,0
31056052,"Quận 3, Hồ Chí Minh","8,6 triệu/tháng",38 m²,1,1
39011929,"Quận 3, Hồ Chí Minh","3,6 triệu/tháng",20 m²,1,1
41647922,"Quận 10, Hồ Chí Minh","6,7 triệu/tháng",40 m²,1,1
42025016,"Ngô Quyền, Hải Phòng",Giá thỏa thuận,190 m²,0,0
37933094,"Đống Đa, Hà Nội",27 triệu/tháng,138 m²,3,2
40441696,"Thanh Xuân, Hà Nội",25 triệu/tháng,164 m²,4,0
41099809,"Nam Từ Liêm, Hà Nội","8,5 triệu/tháng",65 m²,2,2
39777354,"Nam Từ Liêm, Hà Nội","6,5 triệu/tháng",32 m²,1,1
42058940,"Quận 4, Hồ Chí Minh",14 triệu/tháng,50 m²,1,1
42024340,"Lê Chân, Hải Phòng",Giá thỏa thuận,115 m²,0,0
42025194,"Lê Chân, Hải Phòng",Giá thỏa thuận,400 m²,0,0
42091432,"Quận 2, Hồ Chí Minh",20 triệu/tháng,135 m²,3,2
42135379,"Bình Tân, Hồ Chí Minh",11 triệu/tháng,40 m²,3,0
42135378,"Quận 2, Hồ Chí Minh",12 triệu/tháng,50 m²,1,1
42022333,"Ngô Quyền, Hải Phòng",Giá thỏa thuận,140 m²,0,0
40879145,"Bình Thạnh, Hồ Chí Minh","14,5 triệu/tháng",40 m²,3,3
42024246,"Ngô Quyền, Hải Phòng",Giá thỏa thuận,425 m²,0,0
40372601,"Quận 1, Hồ Chí Minh",21 triệu/tháng,82 m²,2,2
42024449,"Lê Chân, Hải Phòng",Giá thỏa thuận,150 m²,0,0
37018061,"Quận 10, Hồ Chí Minh",17 triệu/tháng,79 m²,2,2
42135287,"Gia Lâm, Hà Nội",6 triệu/tháng,33 m²,1,1
42091322,"Gò Vấp, Hồ Chí Minh","3,7 triệu/tháng",20 m²,1,1
42097767,"Hà Đông, Hà Nội",26 triệu/tháng,80 m²,0,0
36927932,"Quận 10, Hồ Chí Minh",13 triệu/tháng,35 m²,1,1
41714362,"Tân Bình, Hồ Chí Minh",7 triệu/tháng,45 m²,1,1
41578711,"Bắc Ninh, Bắc Ninh","6,5 triệu/tháng",70 m²,2,2
42135272,"Gia Lâm, Hà Nội","6,5 triệu/tháng",55 m²,2,1
42135350,"Bình Thạnh, Hồ Chí Minh","6,8 triệu/tháng",35 m²,1,1
40540939,"Thanh Trì, Hà Nội",3 triệu/tháng,40 m²,1,1
41716991,"Thủ Đức, Hồ Chí Minh",12 triệu/tháng,65 m²,2,2
42083030,"Gò Vấp, Hồ Chí Minh","4,5 triệu/tháng",30 m²,1,1
40812535,"Quận 12, Hồ Chí Minh",8 triệu/tháng,65 m²,2,2
41729777,"Thủ Đức, Hồ Chí Minh",18 triệu/tháng,105 m²,3,2
41729753,"Thủ Đức, Hồ Chí Minh",9 triệu/tháng,50 m²,1,1
41850994,"Bình Thạnh, Hồ Chí Minh",10 triệu/tháng,60 m²,2,1
41462636,"Mỹ Hào, Hưng Yên",Giá thỏa thuận,150.000 m²,0,0
40604574,"Quận 7, Hồ Chí Minh","87,33 triệu/tháng",262 m²,0,0
38090440,"Tân Bình, Hồ Chí Minh",50 triệu/tháng,300 m²,0,0
39681498,"Thủ Dầu Một, Bình Dương",14 triệu/tháng,100 m²,4,3
42135325,"Bình Thạnh, Hồ Chí Minh",12 triệu/tháng,60 m²,2,1
40604694,"Quận 7, Hồ Chí Minh","32,44 triệu/tháng",80 m²,2,2
40896083,"Bình Thạnh, Hồ Chí Minh","8,7 triệu/tháng",50 m²,1,1
41921160,"Quận 9, Hồ Chí Minh","5,7 triệu/tháng",57 m²,1,1
41347675,"Phú Nhuận, Hồ Chí Minh","8,8 triệu/tháng",45 m²,1,1
42024574,"Lê Chân, Hải Phòng",Giá thỏa thuận,120 m²,0,0
40390156,"Quận 7, Hồ Chí Minh","27,73 triệu/tháng",80 m²,2,2
40841358,"Phú Nhuận, Hồ Chí Minh",8 triệu/tháng,50 m²,1,1
40792579,"Phú Nhuận, Hồ Chí Minh",5 triệu/tháng,30 m²,1,1
42024688,"Ngô Quyền, Hải Phòng",Giá thỏa thuận,180 m²,0,0
42024769,"Ngô Quyền, Hải Phòng",Giá thỏa thuận,120 m²,0,0
42061366,"Tân Bình, Hồ Chí Minh","4,5 triệu/tháng",35 m²,1,1
42135312,"Bình Thạnh, Hồ Chí Minh",17 triệu/tháng,89 m²,2,2
34940065,"Bắc Ninh, Bắc Ninh",9 triệu/tháng,70 m²,2,2
40632926,"Hai Bà Trưng, Hà Nội",6 triệu/tháng,30 m²,1,1
42135227,"Bình Chánh, Hồ Chí Minh",24 triệu/tháng,240 m²,0,0
39753993,"Quận 9, Hồ Chí Minh","4,5 triệu/tháng",30 m²,1,1
40156139,"Thuận An, Bình Dương",7 triệu/tháng,80 m²,2,2
40442783,"Thanh Xuân, Hà Nội",25 triệu/tháng,180 m²,3,3
42090283,"Bình Thạnh, Hồ Chí Minh",130 triệu/tháng,600 m²,0,7
42135276,"Phú Nhuận, Hồ Chí Minh","5,9 triệu/tháng",30 m²,1,1
41863259,"Đống Đa, Hà Nội",35 triệu/tháng,45 m²,0,0
42135255,"Bình Tân, Hồ Chí Minh",7 triệu/tháng,112 m²,0,0
42135194,"Quận 12, Hồ Chí Minh",8 triệu/tháng,70 m²,2,2
40629448,"Quận 2, Hồ Chí Minh",28 triệu/tháng,121 m²,3,0
39759254,"Quận 9, Hồ Chí Minh",5 triệu/tháng,50 m²,1,1
42109402,"Quận 4, Hồ Chí Minh",19 triệu/tháng,80 m²,2,2
42018064,"Quận 4, Hồ Chí Minh",14 triệu/tháng,50 m²,1,1
42018111,"Quận 4, Hồ Chí Minh","12,5 triệu/tháng",30 m²,1,1
39478792,"Hai Bà Trưng, Hà Nội",125 triệu/tháng,100 m²,0,0
42112756,"Quận 4, Hồ Chí Minh",12 triệu/tháng,30 m²,1,1
42118779,"Quận 4, Hồ Chí Minh",17 triệu/tháng,55 m²,2,1
42125516,"Quận 10, Hồ Chí Minh",17 triệu/tháng,88 m²,2,2
40949612,"Tân Bình, Hồ Chí Minh","6,7 triệu/tháng",35 m²,1,1
39694798,"Tân Phú, Hồ Chí Minh",3 triệu/tháng,20 m²,1,1
42032844,"Dĩ An, Bình Dương",7 triệu/tháng,70 m²,0,0
36036584,"Bình Thạnh, Hồ Chí Minh","6,5 triệu/tháng",25 m²,1,1
28922183,"Bình Thạnh, Hồ Chí Minh",16 triệu/tháng,55 m²,1,1
39880794,"Hai Bà Trưng, Hà Nội",17 triệu/tháng,76 m²,2,2
40836843,"Hai Bà Trưng, Hà Nội",20 triệu/tháng,107 m²,3,2
41471724,"Dĩ An, Bình Dương",2 triệu/tháng,20 m²,1,1
42135215,"Nhà Bè, Hồ Chí Minh",2 triệu/tháng,3 m²,0,0
41956160,"Gò Vấp, Hồ Chí Minh",120 triệu/tháng,1.300 m²,0,0
42060930,"Gia Lâm, Hà Nội",12 triệu/tháng,64 m²,2,2
40316129,"Tân Bình, Hồ Chí Minh",Giá thỏa thuận,80 m²,2,2
42061034,"Gia Lâm, Hà Nội",13 triệu/tháng,74 m²,2,2
41878022,"Thanh Xuân, Hà Nội","6,2 triệu/tháng",45 m²,2,0
41949273,"Quận 12, Hồ Chí Minh",120 triệu/tháng,1.700 m²,0,0
41838993,"Quận 9, Hồ Chí Minh","5,5 triệu/tháng",60 m²,2,2
41867043,"Bình Thạnh, Hồ Chí Minh","10,6 triệu/tháng",70 m²,1,1
41174961,"Bình Thạnh, Hồ Chí Minh","8,3 triệu/tháng",70 m²,1,1
41852285,"Bình Thạnh, Hồ Chí Minh","9,6 triệu/tháng",50 m²,1,1
42092806,"Phú Nhuận, Hồ Chí Minh",9 triệu/tháng,40 m²,0,0
42072922,"Tân Bình, Hồ Chí Minh","8,5 triệu/tháng",45 m²,1,1
